structure_id,endpoint,assay_family,n_measurements,n_source_rows,n_cross_source_mirror_rows_collapsed,n_sources,n_exact_measurements,n_censored_measurements,n_approximate_measurements,p_activity_median,p_activity_best,p_activity_min,value_nm_median,value_nm_best,endpoints,n_endpoints,endpoint_families,n_endpoint_families,assay_families,n_assay_families,sources,compound_ids,target_names,document_years,relations,smiles,original_smiles,canonical_smiles,standardized_smiles,inchi_key,standard_inchi_key,structure_standardization_status,activity_range_log10,is_activity_heterogeneous,heterogeneity_log_spread_threshold,censoring_policy,aggregation_value_semantics,potency_class,active_100nM,active_1uM,scored_menin_endpoint,scored_menin_assay_family,has_observed_primary_herg_record,predicted_herg_blocker_probability,predicted_herg_probability_entropy_bits,herg_max_training_tanimoto,herg_nearest_training_smiles,herg_inside_applicability_domain,predicted_herg_risk
STR-34DA364C524542BAF54B,IC50,biochemical_binding,1,1,0,1,1,0,0,9.0,9.0,9.0,1.0,1.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4530300,Menin,2020,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CC(F)(F)C5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CC(F)(F)C5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CC(F)(F)C5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CC(F)(F)C5)C4)cc3)C2)CC1,LAHJBSUOBULURD-HHKHNSFJSA-N,LAHJBSUOBULURD-HHKHNSFJSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8947731084680859,0.4853487796237797,0.24060150980949402,O=C(N[C@H]1CCN(CC2CCC2)C[C@@H]1C(=O)NC1(c2ncccn2)CC1)c1cc(-c2ccc(F)cc2F)on1,False,high
STR-34FE1D5BDCFE7B2EB7FE,IC50,biochemical_binding,1,1,0,1,1,0,0,9.0,9.0,9.0,1.0,1.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4211366,Menin,2018,=,O=c1cccc2n1[C@@H]1C[C@H](C2)CN(CC(O)CCCc2ccccc2)C1,O=c1cccc2n1[C@@H]1C[C@H](C2)CN(CC(O)CCCc2ccccc2)C1,O=c1cccc2n1[C@@H]1C[C@H](C2)CN(CC(O)CCCc2ccccc2)C1,O=c1cccc2n1[C@@H]1C[C@H](C2)CN(CC(O)CCCc2ccccc2)C1,MCMLLYNXDSNKTO-PALXJHBUSA-N,MCMLLYNXDSNKTO-PALXJHBUSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8129439421206535,0.6952721769203529,0.2857142984867096,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCC(c2ccccc2)CC1,True,high
STR-BB3373616F96D1625E90,IC50,biochemical_binding,1,2,1,2,1,0,0,9.0,9.0,9.0,1.0,1.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL6053681,Menin,2021,=,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2(F)CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2(F)CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2(F)CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2(F)CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,BCTIJYSCGDNKEE-OKOZNKHASA-N,BCTIJYSCGDNKEE-OKOZNKHASA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9374958399791653,0.33730631915024356,0.22695034742355347,CCCN1CC[C@H](NC(=O)c2cc(-c3ccc(F)cc3F)on2)[C@@H](C(=O)NC2(c3ncccn3)CC2)C1,False,high
STR-4A902F7AC5A334C3F331,IC50,biochemical_binding,1,1,0,1,1,0,0,8.769551078621726,8.769551078621726,8.769551078621726,1.7,1.7,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL5076146,Menin,2021,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN(C)C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN(C)C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN(C)C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN(C)C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,REIRIUGWHFIUEL-BVPJJHLOSA-N,REIRIUGWHFIUEL-BVPJJHLOSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9289420427065632,0.36985939515383476,0.2647058963775635,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,True,high
STR-BD5E8CD3F04E20EF2036,IC50,biochemical_binding,2,3,1,2,2,0,0,8.734260541478871,8.769551078621726,8.698970004336019,1.85,1.7,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL4457657,Menin,2020;2021,=,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,VTXKKSADZLUBMC-RXLAIJPWSA-N,VTXKKSADZLUBMC-RXLAIJPWSA-N,standardized,0.0705810742857071,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9556048706181692,0.26209289676860636,0.24242424964904785,CCc1ccn2ccnc2c1N1CCCN(CC2CCN(C(=O)[C@H]3C[C@@H]4CC[C@H]3O4)CC2)CC1,False,high
STR-0AF48A7398AE4A10DB6D,IC50,biochemical_binding,1,2,1,2,1,0,0,8.698970004336019,8.698970004336019,8.698970004336019,2.0,2.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5864844,Menin,2021,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cccc(NC(=O)/C=C/CN(C)C)c4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cccc(NC(=O)/C=C/CN(C)C)c4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cccc(NC(=O)/C=C/CN(C)C)c4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cccc(NC(=O)/C=C/CN(C)C)c4)cc3)C2)CC1,OWQDQPAHRNQUBK-DIHFWZERSA-N,OWQDQPAHRNQUBK-DIHFWZERSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8802873322462527,0.5285343732683354,0.26724138855934143,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,True,high
STR-1336D74CEEF07820B1AB,IC50,biochemical_binding,1,2,1,2,1,0,0,8.698970004336019,8.698970004336019,8.698970004336019,2.0,2.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5817522,Menin,2021,=,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCCC5)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCCC5)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCCC5)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCCC5)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,TYMDSYUCUHFHCP-IJGIHWNJSA-N,TYMDSYUCUHFHCP-IJGIHWNJSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9550103680902212,0.2647193347338516,0.24817518889904022,O=C(N[C@H]1CCN(CC2CCC2)C[C@@H]1C(=O)NC1(c2ncccn2)CC1)c1cc(-c2ccc(F)cc2F)on1,False,high
STR-22ABADFB64D91C6FE7F1,IC50,biochemical_binding,1,1,0,1,1,0,0,8.698970004336019,8.698970004336019,8.698970004336019,2.0,2.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4450979,Menin,2020,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCC(F)(F)CC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCC(F)(F)CC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCC(F)(F)CC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCC(F)(F)CC5)C4)cc3)C2)CC1,LOWYBCWMGXXERT-XUTGVCKDSA-N,LOWYBCWMGXXERT-XUTGVCKDSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9333629956015811,0.35324639003682606,0.23880596458911896,O=C(N[C@H]1CCN(CC2CCC2)C[C@@H]1C(=O)NC1(c2ncccn2)CC1)c1cc(-c2ccc(F)cc2F)on1,False,high
STR-33EC56FC5D9EE8140CC4,IC50,biochemical_binding,1,2,1,2,1,0,0,8.698970004336019,8.698970004336019,8.698970004336019,2.0,2.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5794245,Menin,2021,=,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)cc1,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)cc1,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)cc1,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)cc1,VDJTWLOLAUELBT-YFTHYISFSA-N,VDJTWLOLAUELBT-YFTHYISFSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.746447254338502,0.8168606859978036,0.26851850748062134,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,True,high
STR-37892E2865C156499B87,IC50,biochemical_binding,1,1,0,1,1,0,0,8.698970004336019,8.698970004336019,8.698970004336019,2.0,2.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4528467,Menin,2020,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,OVNRZDIJJMMESW-ICECFENASA-N,OVNRZDIJJMMESW-ICECFENASA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9260305864889636,0.3805651024108166,0.23076923191547394,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,False,high
STR-5809FBCCA5EEA2161D90,IC50,biochemical_binding,1,2,1,2,1,0,0,8.698970004336019,8.698970004336019,8.698970004336019,2.0,2.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5983807,Menin,2021,=,C=CC(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(F)(CN4CCC([C@@](Cn5ccnc5CC)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)c1,C=CC(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(F)(CN4CCC([C@@](Cn5ccnc5CC)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)c1,C=CC(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(F)(CN4CCC([C@@](Cn5ccnc5CC)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)c1,C=CC(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(F)(CN4CCC([C@@](Cn5ccnc5CC)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)c1,HKERAIYWULHZDL-RUSQAUJYSA-N,HKERAIYWULHZDL-RUSQAUJYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9107278338135811,0.4340357255065576,0.2240000069141388,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,False,high
STR-72BC2AEC0C9B5FB0C4A6,IC50,biochemical_binding,1,1,0,1,1,0,0,8.698970004336019,8.698970004336019,8.698970004336019,2.0,2.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4553102,Menin,2020,=,C=CC(=O)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)C1,C=CC(=O)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)C1,C=CC(=O)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)C1,C=CC(=O)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)C1,NWSQYPVQEHIJSZ-YFTHYISFSA-N,NWSQYPVQEHIJSZ-YFTHYISFSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9344812785626769,0.3489733408513951,0.2432432472705841,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,False,high
STR-73526DEBB89B97E16E0E,IC50,biochemical_binding,1,1,0,1,1,0,0,8.698970004336019,8.698970004336019,8.698970004336019,2.0,2.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4456003,Menin,2020,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCC5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCC5)C4)cc3)C2)CC1,FYTWPDGQAHYEIH-YGZSATHDSA-N,FYTWPDGQAHYEIH-YGZSATHDSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9163147507843451,0.4150331112493537,0.2347826063632965,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,False,high
STR-7A321275AB46AC4BC765,IC50,biochemical_binding,1,2,1,2,1,0,0,8.698970004336019,8.698970004336019,8.698970004336019,2.0,2.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5766765,Menin,2021,=,C=CC(=O)N1CC(S(=O)(=O)c2ccc(N3CC(F)(CN4CCC([C@@](Cn5ccnc5CC)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)C1,C=CC(=O)N1CC(S(=O)(=O)c2ccc(N3CC(F)(CN4CCC([C@@](Cn5ccnc5CC)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)C1,C=CC(=O)N1CC(S(=O)(=O)c2ccc(N3CC(F)(CN4CCC([C@@](Cn5ccnc5CC)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)C1,C=CC(=O)N1CC(S(=O)(=O)c2ccc(N3CC(F)(CN4CCC([C@@](Cn5ccnc5CC)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)C1,ZBOGYQTVZTVLMN-XRBIJUOGSA-N,ZBOGYQTVZTVLMN-XRBIJUOGSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9363041074287707,0.3419447851867747,0.23529411852359772,CCCN1CC[C@H](NC(=O)c2cc(-c3ccc(F)cc3F)on2)[C@@H](C(=O)NC2(c3ncccn3)CC2)C1,False,high
STR-C0C912780560E33EFE90,IC50,biochemical_binding,1,1,0,1,1,0,0,8.698970004336019,8.698970004336019,8.698970004336019,2.0,2.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4571451,Menin,2020,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCCCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCCCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCCCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCCCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,LDZSXMDCTIKQIQ-KQAQRFHNSA-N,LDZSXMDCTIKQIQ-KQAQRFHNSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9348370891648039,0.34760760249320066,0.23931623995304108,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,False,high
STR-C6C7319A2332D2316F26,IC50,biochemical_binding,1,1,0,1,1,0,0,8.698970004336019,8.698970004336019,8.698970004336019,2.0,2.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4456868,Menin,2020,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CC(F)C5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CC(F)C5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CC(F)C5)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CC(F)C5)C4)cc3)C2)CC1,HMBDDYNLCGJMBR-JPWMAOOBSA-N,HMBDDYNLCGJMBR-JPWMAOOBSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9304517526729118,0.36423553266987824,0.2288135588169098,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,False,high
STR-D4B228AA42C515EFF74F,IC50,biochemical_binding,1,2,1,2,1,0,0,8.698970004336019,8.698970004336019,8.698970004336019,2.0,2.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5884894,Menin,2021,=,C=CC(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)c1,C=CC(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)c1,C=CC(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)c1,C=CC(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)c1,NEYHMGVJGXSGLB-YFTHYISFSA-N,NEYHMGVJGXSGLB-YFTHYISFSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8665216207116467,0.5669010631207638,0.2844036817550659,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,True,high
